lead_id,company_name,company_type,region,product_interest,inquiry_channel,company_size,order_quantity_est,response_time_hrs,quotation_shared,catalog_requested,followups,conversion_status
TM3391,Parker Group,Online Seller,North,Water Storage,WhatsApp,Large,360,17,No,Yes,3,1
TM3392,Carson Group,Retailer,South,Both,Website,Small,40,1,No,No,1,0
TM3393,Lewis Inc,Distributor,South,Water Storage,Website,Small,514,58,No,No,1,0
TM3394,"Johnson, Wells and Anderson",Retailer,West,Both,Dealer,Large,993,5,No,No,2,0
TM3395,"Lin, Campbell and Lam",Retailer,West,Kitchenware,Website,Large,380,7,Yes,No,0,1
TM3396,Holt and Sons,Online Seller,South,Both,Dealer,Medium,148,37,Yes,Yes,5,1
TM3397,Greene-Hall,Online Seller,North,Kitchenware,Reference,Medium,28,56,No,No,4,1
TM3398,"Mitchell, Chapman and Brown",Hotel Chain,West,Kitchenware,WhatsApp,Large,958,1,No,Yes,0,0
TM3399,"Salas, Johnson and Orr",Distributor,West,Kitchenware,Dealer,Large,375,52,No,No,5,1
TM3400,"Keith, Gonzalez and Jones",Hotel Chain,East,Water Storage,Dealer,Medium,671,27,Yes,Yes,4,1
TM3401,Adams Group,Hotel Chain,Central,Both,WhatsApp,Large,818,10,No,No,0,0
TM3402,"Wise, Evans and Ashley",Online Seller,East,Kitchenware,WhatsApp,Large,729,27,Yes,No,3,1
TM3403,Wilson-Walker,Distributor,South,Both,Website,Large,273,49,Yes,Yes,0,1
TM3404,Snow LLC,Retailer,North,Water Storage,Dealer,Medium,585,44,Yes,No,0,1
TM3405,"Moreno, Page and Cain",Retailer,South,Both,Reference,Medium,769,21,Yes,Yes,4,0
TM3406,Smith-Gonzalez,Online Seller,West,Water Storage,Website,Large,175,44,No,No,5,0
TM3407,"Villarreal, Bowen and Paul",Hotel Chain,North,Both,Dealer,Large,154,17,Yes,No,4,1
TM3408,"Jordan, Garcia and Howell",Hotel Chain,North,Water Storage,Dealer,Medium,79,50,Yes,No,5,1
TM3409,Anderson-Brown,Distributor,East,Both,WhatsApp,Medium,323,60,No,No,0,0
TM3410,"Heath, Walsh and Frederick",Online Seller,Central,Water Storage,Reference,Large,285,50,Yes,Yes,0,0
TM3411,Chen-Hampton,Hotel Chain,South,Kitchenware,Reference,Small,61,70,Yes,Yes,3,1
TM3412,"Hubbard, Martin and Mcdaniel",Hotel Chain,South,Kitchenware,Exhibition,Medium,340,46,No,No,5,0
TM3413,Thomas PLC,Online Seller,East,Water Storage,Dealer,Medium,340,42,No,No,2,1
TM3414,Bryant-Sutton,Distributor,East,Water Storage,Reference,Medium,15,1,Yes,No,4,1
TM3415,Johnson Group,Hotel Chain,Central,Kitchenware,WhatsApp,Large,68,46,Yes,No,3,1
TM3416,"Gallagher, Frazier and Hawkins",Online Seller,North,Kitchenware,Website,Medium,892,39,No,Yes,4,0
TM3417,Torres Inc,Hotel Chain,East,Kitchenware,Website,Small,216,68,No,No,0,0
TM3418,Mcclain-Ewing,Distributor,East,Water Storage,Exhibition,Large,75,58,Yes,Yes,3,1
TM3419,Black PLC,Online Seller,East,Kitchenware,Website,Large,668,53,Yes,Yes,0,0
TM3420,"Goodman, Johnson and Parker",Online Seller,North,Both,Dealer,Large,557,29,Yes,No,5,1
TM3421,"Jones, Gonzales and Richards",Online Seller,Central,Kitchenware,Dealer,Medium,663,9,No,No,4,0
TM3422,Bell Group,Distributor,East,Water Storage,Website,Large,285,15,Yes,No,3,0
TM3423,Long-Arroyo,Retailer,East,Water Storage,Exhibition,Medium,219,46,No,No,2,0
TM3424,"Ramirez, Cannon and Coleman",Retailer,Central,Water Storage,Reference,Large,664,29,No,Yes,2,0
TM3425,"Glenn, Stewart and Garcia",Retailer,South,Both,Reference,Small,182,33,No,Yes,5,0
TM3426,Vance-Taylor,Retailer,South,Kitchenware,WhatsApp,Large,624,18,No,No,4,0
TM3427,Schmidt Ltd,Retailer,West,Kitchenware,WhatsApp,Small,51,30,Yes,No,5,1
TM3428,Oliver-Dennis,Online Seller,Central,Water Storage,Reference,Medium,634,47,Yes,No,0,0
TM3429,Stone-Howell,Hotel Chain,East,Both,Dealer,Large,172,26,Yes,Yes,4,1
TM3430,Leon LLC,Hotel Chain,Central,Water Storage,Exhibition,Large,440,21,Yes,Yes,1,0
TM3431,Nelson-Moreno,Hotel Chain,North,Both,WhatsApp,Large,571,49,No,Yes,3,0
TM3432,"Wilson, Clark and Blair",Hotel Chain,East,Both,Website,Small,879,57,Yes,Yes,3,1
TM3433,Henry and Sons,Distributor,North,Water Storage,Exhibition,Large,955,12,No,Yes,2,0
TM3434,Tran-Flores,Hotel Chain,East,Water Storage,Dealer,Medium,434,71,Yes,No,1,1
TM3435,"Jones, Moore and Bryant",Hotel Chain,South,Kitchenware,Reference,Small,471,65,Yes,Yes,1,1
TM3436,Brandt Ltd,Retailer,North,Both,Reference,Medium,853,35,No,Yes,5,0
TM3437,Romero-Bass,Online Seller,West,Water Storage,Dealer,Medium,730,34,Yes,No,3,1
TM3438,"Adams, Griffith and Palmer",Online Seller,South,Both,Dealer,Small,848,70,Yes,No,5,1
TM3439,Woods-Kent,Retailer,East,Both,Exhibition,Medium,515,8,No,No,4,0
TM3440,"Brown, David and Green",Hotel Chain,South,Water Storage,Dealer,Small,527,34,No,No,1,0
TM3441,"Roy, Brandt and Fuentes",Distributor,North,Both,Reference,Medium,91,20,Yes,No,5,1
TM3442,Sparks and Sons,Retailer,Central,Kitchenware,WhatsApp,Large,100,71,Yes,Yes,4,1
TM3443,Perez Ltd,Hotel Chain,North,Both,Website,Small,674,63,Yes,No,3,0
TM3444,"Brown, Simmons and Porter",Retailer,North,Kitchenware,Reference,Large,145,29,No,Yes,4,0
TM3445,"Jackson, Scott and Walker",Hotel Chain,Central,Both,Website,Small,291,66,No,No,4,0
TM3446,"Clark, Green and Sanders",Retailer,South,Both,WhatsApp,Small,440,63,No,No,4,0
TM3447,Mckee-Smith,Distributor,South,Water Storage,WhatsApp,Large,466,2,No,No,1,0
TM3448,Gomez-Perez,Distributor,South,Kitchenware,WhatsApp,Medium,358,6,No,No,5,0
TM3449,Ross Group,Online Seller,South,Both,Exhibition,Large,499,29,No,No,2,1
TM3450,"Castillo, Martin and Barnes",Online Seller,Central,Both,Website,Small,88,40,Yes,No,3,0
TM3451,Wilson Ltd,Retailer,South,Kitchenware,WhatsApp,Small,213,52,No,Yes,2,0
TM3452,Banks-Clark,Hotel Chain,Central,Both,Exhibition,Large,48,57,No,No,4,1
TM3453,Reyes Inc,Distributor,South,Both,WhatsApp,Large,283,46,No,No,2,0
TM3454,"Hernandez, Black and Becker",Hotel Chain,Central,Water Storage,Exhibition,Small,849,55,No,No,0,0
TM3455,Moore-Chambers,Distributor,South,Both,WhatsApp,Medium,233,64,Yes,Yes,2,1
TM3456,Woods-Richards,Hotel Chain,East,Water Storage,Website,Large,941,19,No,Yes,0,0
TM3457,Murphy-Walker,Distributor,North,Kitchenware,Dealer,Small,349,72,No,No,5,1
TM3458,Alvarez Group,Distributor,South,Kitchenware,WhatsApp,Small,394,48,Yes,No,5,0
TM3459,"Potts, Daniels and Dyer",Distributor,Central,Water Storage,Reference,Small,979,60,Yes,No,2,0
TM3460,Baker-Lopez,Hotel Chain,East,Water Storage,Website,Large,135,45,No,No,5,1
TM3461,Cardenas-Reynolds,Hotel Chain,East,Both,Dealer,Small,444,9,No,Yes,2,1
TM3462,Campbell-Garcia,Distributor,South,Kitchenware,Dealer,Large,106,52,Yes,No,0,1
TM3463,"Green, Phillips and Rogers",Online Seller,East,Both,Reference,Medium,725,8,No,Yes,5,1
TM3464,"Davis, Fleming and Campos",Hotel Chain,East,Kitchenware,Website,Large,839,17,No,No,5,0
TM3465,Shepherd Group,Distributor,South,Kitchenware,Website,Medium,994,45,Yes,No,5,0
TM3466,Green-Jones,Retailer,Central,Kitchenware,Reference,Medium,473,59,Yes,No,3,1
TM3467,"Garcia, Nguyen and Bowman",Retailer,North,Kitchenware,WhatsApp,Large,413,31,No,Yes,0,1
TM3468,Jackson-Young,Distributor,South,Both,Website,Medium,638,70,Yes,Yes,1,0
TM3469,White LLC,Hotel Chain,Central,Kitchenware,Reference,Medium,376,3,Yes,No,3,1
TM3470,"Flores, Chandler and Gomez",Online Seller,South,Both,WhatsApp,Medium,843,52,Yes,No,2,1
TM3471,"Graham, York and Harris",Distributor,South,Kitchenware,WhatsApp,Small,478,39,No,No,3,0
TM3472,Rogers-Clark,Distributor,West,Kitchenware,Exhibition,Large,402,32,No,Yes,3,1
TM3473,Baker-Gonzalez,Online Seller,West,Both,WhatsApp,Medium,606,21,Yes,No,5,1
TM3474,Wilkerson-Valdez,Online Seller,North,Water Storage,Dealer,Small,36,28,No,Yes,1,0
TM3475,"Peck, Lopez and Clarke",Online Seller,East,Kitchenware,Website,Medium,808,37,No,No,3,1
TM3476,Johnson-Clark,Distributor,Central,Kitchenware,WhatsApp,Medium,783,31,Yes,Yes,2,0
TM3477,Sanchez LLC,Online Seller,West,Both,Exhibition,Medium,713,62,No,Yes,1,0
TM3478,"Cruz, Martin and Hooper",Retailer,East,Both,Dealer,Medium,548,67,No,No,1,1
TM3479,"Barton, Schwartz and Bennett",Retailer,East,Kitchenware,Dealer,Medium,302,32,No,No,5,0
TM3480,Klein-Moran,Retailer,Central,Kitchenware,Exhibition,Large,551,48,Yes,Yes,0,0
TM3481,"Jenkins, Schwartz and Mahoney",Hotel Chain,South,Kitchenware,WhatsApp,Small,606,11,No,Yes,0,1
TM3482,"Trevino, Clark and Peterson",Hotel Chain,West,Both,Reference,Small,656,14,Yes,No,4,1
TM3483,Stephenson Group,Hotel Chain,North,Kitchenware,Dealer,Large,425,68,No,No,2,1
TM3484,Jones PLC,Hotel Chain,North,Water Storage,Dealer,Large,867,1,Yes,No,4,1
TM3485,Richmond-Jordan,Distributor,North,Water Storage,WhatsApp,Small,733,26,Yes,No,0,1
TM3486,Atkins-Gross,Distributor,North,Kitchenware,Dealer,Medium,905,43,No,Yes,5,1
TM3487,"Lopez, Reid and Johnson",Distributor,South,Water Storage,Exhibition,Small,306,20,Yes,No,3,1
TM3488,Jones and Sons,Retailer,East,Kitchenware,WhatsApp,Medium,766,19,Yes,Yes,3,1
TM3489,Garrett-Willis,Distributor,South,Both,Dealer,Small,141,18,Yes,No,0,1
TM3490,Kelly-Cook,Online Seller,South,Both,Website,Small,690,23,Yes,No,3,1
TM3491,Wagner Ltd,Retailer,North,Both,Dealer,Small,880,10,Yes,Yes,2,1
TM3492,"Humphrey, Friedman and Carter",Distributor,South,Both,Exhibition,Small,243,23,No,Yes,4,0
TM3493,Mcintyre-Estrada,Retailer,South,Kitchenware,Website,Large,622,33,No,No,5,0
TM3494,Smith Group,Distributor,South,Water Storage,Website,Large,419,39,No,No,3,0
TM3495,"Roth, Stout and Snyder",Distributor,East,Both,Dealer,Medium,449,25,No,Yes,5,1
TM3496,Thompson-Riley,Online Seller,South,Water Storage,Reference,Large,696,61,Yes,No,5,1
TM3497,Howard-Riddle,Online Seller,South,Both,Reference,Small,374,52,Yes,No,5,1
TM3498,Johnson-Rice,Hotel Chain,West,Water Storage,WhatsApp,Large,877,9,No,No,3,0
TM3499,"Walker, Cline and Mclaughlin",Online Seller,South,Both,Dealer,Small,644,54,No,No,0,0
TM3500,Williams-Torres,Online Seller,South,Kitchenware,Reference,Large,724,48,Yes,No,3,0
TM3501,"Ramirez, Sanchez and Castillo",Online Seller,West,Water Storage,WhatsApp,Large,248,44,Yes,No,1,0
TM3502,Jones-Schmidt,Online Seller,South,Kitchenware,WhatsApp,Small,908,50,No,Yes,2,1
TM3503,Franklin-Brooks,Hotel Chain,North,Kitchenware,Reference,Large,724,54,Yes,Yes,2,1
TM3504,"Davis, Horton and Dawson",Online Seller,West,Both,WhatsApp,Large,777,55,Yes,Yes,3,0
TM3505,Berry-Berry,Hotel Chain,Central,Kitchenware,WhatsApp,Large,491,31,Yes,No,0,0
TM3506,Robinson-Davis,Distributor,Central,Kitchenware,Exhibition,Medium,928,66,Yes,No,0,1
TM3507,"Wyatt, Duncan and Moran",Retailer,West,Kitchenware,Reference,Small,398,8,No,Yes,0,0
TM3508,Yang-Hull,Online Seller,Central,Both,Reference,Medium,991,71,Yes,Yes,3,1
TM3509,Garcia-Fitzpatrick,Distributor,North,Kitchenware,Exhibition,Medium,417,26,No,No,3,0
TM3510,Bradford-Hart,Online Seller,South,Both,Dealer,Large,178,50,No,No,3,1
TM3511,Copeland-Farrell,Distributor,Central,Kitchenware,Reference,Small,776,39,Yes,Yes,3,1
TM3512,Woods-Rice,Online Seller,Central,Both,Exhibition,Large,122,24,No,No,5,0
TM3513,Avila PLC,Hotel Chain,North,Both,Reference,Medium,698,4,No,Yes,1,1
TM3514,Mcdaniel Group,Retailer,North,Kitchenware,Reference,Small,183,45,Yes,Yes,3,1
TM3515,"Carr, Herrera and Barnes",Distributor,Central,Both,WhatsApp,Large,609,5,Yes,Yes,1,1
TM3516,Hansen-Adams,Online Seller,South,Water Storage,Reference,Medium,682,27,No,Yes,2,1
TM3517,Page PLC,Online Seller,North,Both,Exhibition,Small,895,56,No,Yes,0,1
TM3518,Summers Group,Online Seller,Central,Kitchenware,Exhibition,Medium,20,37,Yes,Yes,0,0
TM3519,Mcpherson-Haynes,Distributor,North,Kitchenware,Dealer,Large,860,54,No,Yes,3,0
TM3520,"Alexander, Adams and Mora",Retailer,North,Both,Dealer,Small,262,38,Yes,Yes,1,1
TM3521,"Kelley, Cunningham and Williams",Online Seller,East,Both,WhatsApp,Small,71,27,No,Yes,0,0
TM3522,Buchanan and Sons,Hotel Chain,Central,Both,Exhibition,Medium,867,13,Yes,No,0,1
TM3523,Williams Inc,Hotel Chain,North,Both,Exhibition,Medium,128,27,Yes,Yes,4,0
TM3524,Welch and Sons,Retailer,South,Water Storage,Reference,Large,898,1,Yes,Yes,2,1
TM3525,Stewart-Barnes,Distributor,Central,Water Storage,WhatsApp,Medium,149,63,Yes,Yes,3,1
TM3526,Bruce LLC,Online Seller,West,Water Storage,WhatsApp,Medium,202,10,Yes,Yes,0,0
TM3527,Chavez-Brown,Hotel Chain,East,Both,Exhibition,Large,398,16,No,Yes,1,0
TM3528,"Simpson, Brooks and Jenkins",Retailer,East,Water Storage,Exhibition,Small,737,31,Yes,No,1,1
TM3529,Moore PLC,Hotel Chain,Central,Both,Reference,Large,199,50,Yes,No,4,1
TM3530,"Paul, Thompson and Macias",Online Seller,East,Kitchenware,WhatsApp,Small,785,64,No,Yes,0,1
TM3531,Miller-Reynolds,Online Seller,East,Water Storage,Exhibition,Large,487,70,No,No,3,0
TM3532,"Mcknight, Friedman and Marshall",Online Seller,Central,Both,Dealer,Small,69,4,No,Yes,4,0
TM3533,"Reid, Hudson and Stewart",Online Seller,West,Water Storage,WhatsApp,Large,949,52,Yes,No,2,0
TM3534,Nelson LLC,Online Seller,South,Kitchenware,Reference,Large,751,12,No,Yes,3,1
TM3535,Perkins LLC,Online Seller,West,Water Storage,Exhibition,Medium,401,2,No,Yes,5,1
TM3536,Solomon Ltd,Online Seller,East,Kitchenware,Website,Small,848,49,No,Yes,2,1
TM3537,Bush PLC,Hotel Chain,North,Kitchenware,Exhibition,Large,842,53,No,Yes,5,1
TM3538,Barnes and Sons,Retailer,West,Kitchenware,Dealer,Small,17,61,No,Yes,1,0
TM3539,Rogers Inc,Retailer,North,Water Storage,Website,Small,244,19,Yes,Yes,1,0
TM3540,"Brown, Castro and Bennett",Online Seller,North,Both,WhatsApp,Medium,344,20,Yes,No,4,0
TM3541,Lee-Murray,Online Seller,North,Kitchenware,WhatsApp,Small,49,71,No,No,4,0
TM3542,"Brown, Werner and Lewis",Distributor,East,Kitchenware,Exhibition,Small,365,4,No,Yes,2,0
TM3543,"Fisher, Sanders and Smith",Hotel Chain,South,Kitchenware,Dealer,Large,144,1,No,No,0,0
TM3544,Williams-Mcintosh,Online Seller,West,Both,Exhibition,Large,787,60,Yes,Yes,1,0
TM3545,Lane Group,Retailer,North,Kitchenware,WhatsApp,Small,646,37,No,Yes,2,1
TM3546,"Fox, Hanson and Lindsey",Online Seller,South,Both,Exhibition,Large,278,37,No,No,3,0
TM3547,"Hall, Singleton and Caldwell",Distributor,Central,Kitchenware,Website,Small,666,66,Yes,Yes,3,1
TM3548,Stone and Sons,Online Seller,West,Both,Exhibition,Large,242,60,Yes,Yes,0,1
TM3549,"Mclaughlin, Ford and White",Hotel Chain,East,Kitchenware,Reference,Large,599,2,No,No,4,1
TM3550,Henderson Group,Online Seller,West,Water Storage,Dealer,Large,323,3,No,Yes,4,0
TM3551,Jordan-Carlson,Retailer,West,Both,Reference,Large,662,7,No,No,1,0
TM3552,Herrera and Sons,Hotel Chain,North,Water Storage,Exhibition,Large,59,50,No,No,3,0
TM3553,Simpson Group,Hotel Chain,East,Water Storage,Reference,Small,94,52,No,Yes,3,1
TM3554,Murphy and Sons,Distributor,West,Both,Dealer,Small,316,71,Yes,Yes,2,1
TM3555,Rodriguez-Moore,Retailer,Central,Water Storage,Website,Medium,750,52,Yes,No,2,1
TM3556,"Alvarez, Morris and Alexander",Hotel Chain,West,Kitchenware,WhatsApp,Small,554,37,Yes,Yes,5,1
TM3557,Coleman-Lee,Online Seller,South,Kitchenware,WhatsApp,Large,14,5,No,Yes,3,0
TM3558,Smith PLC,Online Seller,North,Both,WhatsApp,Medium,262,51,Yes,No,4,1
TM3559,Davis-Reid,Hotel Chain,East,Both,Exhibition,Medium,188,64,No,Yes,1,0
TM3560,"Frazier, Howard and Perez",Online Seller,West,Kitchenware,Website,Small,236,19,No,No,2,0
TM3561,Smith Inc,Distributor,North,Water Storage,Dealer,Small,547,50,Yes,Yes,2,1
TM3562,Carter and Sons,Distributor,Central,Water Storage,Reference,Small,936,12,No,Yes,0,1
TM3563,Jones LLC,Distributor,Central,Kitchenware,Website,Small,319,12,No,No,4,0
TM3564,Patton Inc,Distributor,North,Water Storage,Website,Large,190,52,No,Yes,3,0
TM3565,Flores and Sons,Retailer,West,Kitchenware,Website,Medium,779,5,Yes,Yes,1,1
TM3566,Perkins Inc,Retailer,East,Both,WhatsApp,Small,199,20,Yes,No,0,0
TM3567,"Greene, Jennings and Arias",Retailer,North,Both,Website,Large,259,28,No,Yes,3,0
TM3568,Lowery-Ashley,Retailer,Central,Kitchenware,Exhibition,Small,671,3,Yes,No,3,1
TM3569,"Wheeler, Juarez and Foster",Distributor,South,Water Storage,Reference,Large,745,36,No,Yes,4,0
TM3570,Carson PLC,Online Seller,Central,Water Storage,Exhibition,Large,470,19,Yes,Yes,2,0
TM3571,"Deleon, Doyle and White",Online Seller,South,Kitchenware,Website,Small,995,50,No,No,4,0
TM3572,"Martinez, Saunders and Warren",Online Seller,East,Water Storage,WhatsApp,Medium,761,37,Yes,No,0,0
TM3573,Arnold-Oliver,Retailer,Central,Water Storage,WhatsApp,Small,703,14,Yes,No,3,1
TM3574,Hamilton-Davis,Hotel Chain,West,Water Storage,Exhibition,Medium,191,61,No,Yes,1,1
TM3575,Jones-Mcintyre,Distributor,Central,Kitchenware,WhatsApp,Medium,570,8,No,Yes,5,0
TM3576,Osborne-Newton,Distributor,South,Kitchenware,Exhibition,Large,126,51,No,No,0,0
TM3577,"Rivera, Garza and Davis",Hotel Chain,West,Kitchenware,WhatsApp,Small,148,20,Yes,No,0,0
TM3578,Carlson Ltd,Distributor,North,Kitchenware,Reference,Large,539,37,No,No,1,0
TM3579,Drake PLC,Retailer,North,Water Storage,Website,Large,329,25,Yes,Yes,0,0
TM3580,Hernandez-Smith,Distributor,West,Water Storage,Website,Large,780,69,Yes,Yes,5,0
TM3581,Haas-Powell,Distributor,South,Water Storage,Reference,Medium,623,65,No,No,4,1
TM3582,Simmons-Cruz,Hotel Chain,Central,Both,WhatsApp,Small,512,71,Yes,No,3,1
TM3583,Hutchinson LLC,Retailer,East,Kitchenware,Dealer,Small,52,13,Yes,No,5,0
TM3584,"Warner, Calhoun and Allen",Hotel Chain,East,Kitchenware,Reference,Medium,309,24,No,No,1,0
TM3585,Mueller Ltd,Online Seller,North,Kitchenware,Reference,Small,296,41,No,Yes,1,0
TM3586,Glenn-Kirk,Online Seller,West,Water Storage,Reference,Large,490,53,No,No,4,1
TM3587,Munoz-Bauer,Hotel Chain,South,Kitchenware,WhatsApp,Large,304,48,Yes,Yes,2,1
TM3588,Gross and Sons,Distributor,East,Kitchenware,Reference,Large,142,54,No,No,4,0
TM3589,"Wright, Shaw and Mayo",Retailer,South,Both,Exhibition,Medium,794,17,No,No,5,0
TM3590,"Miller, Mack and Ford",Distributor,East,Both,Exhibition,Large,461,28,No,No,1,0
TM3591,Barber-Henry,Retailer,East,Water Storage,WhatsApp,Small,200,19,Yes,No,3,1
TM3592,Franklin Inc,Retailer,East,Water Storage,Reference,Large,590,60,Yes,No,0,0
TM3593,"Boyer, Brown and Farley",Online Seller,North,Water Storage,Exhibition,Small,245,68,Yes,Yes,2,1
TM3594,Newton Inc,Distributor,South,Kitchenware,Reference,Large,758,20,Yes,No,2,1
TM3595,Rubio-Singh,Hotel Chain,West,Water Storage,Reference,Small,414,26,No,Yes,5,1
TM3596,Myers LLC,Hotel Chain,South,Kitchenware,Exhibition,Small,151,20,Yes,Yes,5,0
TM3597,Wright-Sanchez,Online Seller,Central,Water Storage,Website,Medium,846,33,Yes,Yes,1,1
TM3598,Harris-Lawson,Hotel Chain,Central,Water Storage,Exhibition,Large,180,70,No,No,5,0
TM3599,"Ali, Adkins and Winters",Retailer,South,Water Storage,Exhibition,Medium,665,33,No,No,4,1
TM3600,Owens Group,Online Seller,West,Water Storage,Dealer,Large,863,7,Yes,Yes,1,1
TM3601,"Thomas, Allen and Weaver",Online Seller,North,Both,Website,Medium,61,1,Yes,Yes,2,1
TM3602,"Morrison, Gardner and Jenkins",Retailer,West,Water Storage,Dealer,Large,717,8,Yes,Yes,4,1
TM3603,West Inc,Retailer,East,Water Storage,Exhibition,Small,298,8,No,Yes,0,0
TM3604,Medina and Sons,Hotel Chain,Central,Water Storage,Exhibition,Large,228,43,Yes,Yes,2,1
TM3605,Taylor PLC,Distributor,West,Water Storage,Reference,Medium,370,65,Yes,Yes,0,1
TM3606,"Simon, Martin and Small",Retailer,North,Water Storage,Dealer,Medium,400,37,No,Yes,3,0
TM3607,Jenkins and Sons,Hotel Chain,Central,Water Storage,Exhibition,Small,995,5,Yes,No,5,1
TM3608,Ryan and Sons,Distributor,West,Both,Exhibition,Medium,105,14,No,No,3,0
TM3609,Morgan-Burke,Hotel Chain,North,Kitchenware,Dealer,Large,491,50,No,No,4,0
TM3610,Baxter Ltd,Distributor,South,Kitchenware,Reference,Small,497,6,No,Yes,2,0
TM3611,Richard Group,Distributor,East,Kitchenware,WhatsApp,Medium,669,70,Yes,No,3,1
TM3612,Hayes and Sons,Distributor,Central,Water Storage,Website,Medium,984,31,Yes,Yes,2,1
TM3613,"Underwood, Johnson and Taylor",Hotel Chain,South,Kitchenware,Reference,Large,503,43,Yes,Yes,5,1
TM3614,"Carpenter, Miller and Woods",Online Seller,West,Water Storage,Dealer,Medium,629,27,Yes,Yes,0,1
TM3615,Morales Group,Online Seller,South,Kitchenware,Reference,Small,500,50,No,Yes,2,1
TM3616,"Huynh, Moore and Smith",Online Seller,North,Kitchenware,WhatsApp,Small,905,67,No,No,3,1
TM3617,Vazquez-Robinson,Distributor,North,Both,Reference,Small,973,1,No,Yes,5,0
TM3618,Day-Stafford,Hotel Chain,South,Both,Website,Medium,822,61,No,No,5,0
TM3619,"Coleman, Hanna and Dyer",Retailer,North,Both,WhatsApp,Small,336,17,No,No,1,0
TM3620,"Hobbs, Keith and Terry",Retailer,North,Water Storage,Exhibition,Small,84,7,Yes,No,1,1
TM3621,Little-Murray,Online Seller,West,Kitchenware,Exhibition,Medium,766,62,No,No,0,0
TM3622,Moreno and Sons,Hotel Chain,North,Both,Dealer,Large,656,61,Yes,No,2,0
TM3623,"Ferguson, Henderson and Lawrence",Hotel Chain,East,Water Storage,Reference,Medium,426,38,Yes,No,4,0
TM3624,Jackson and Sons,Distributor,East,Water Storage,Exhibition,Small,639,47,Yes,Yes,2,0
TM3625,"Kelly, Thomas and Pope",Hotel Chain,East,Kitchenware,Reference,Large,215,24,Yes,Yes,4,1
TM3626,"Cruz, Frederick and Tate",Online Seller,South,Both,Exhibition,Medium,31,47,No,No,5,0
TM3627,"Bailey, Caldwell and Hampton",Retailer,North,Water Storage,Reference,Large,610,15,Yes,No,0,0
TM3628,Parker and Sons,Retailer,North,Kitchenware,Reference,Large,858,20,No,Yes,0,0
TM3629,Keller Group,Distributor,West,Water Storage,Dealer,Large,744,27,No,No,2,0
TM3630,"Gonzalez, Soto and Ross",Distributor,South,Water Storage,WhatsApp,Large,522,27,No,No,0,0
TM3631,Hodge and Sons,Retailer,East,Both,Reference,Medium,593,12,No,No,1,0
TM3632,"Ferguson, Bradley and Norman",Hotel Chain,West,Water Storage,Website,Small,33,27,Yes,No,5,1
TM3633,"Fowler, Kirk and Rivers",Hotel Chain,West,Water Storage,Website,Large,155,40,No,No,2,0
TM3634,Palmer-Powell,Distributor,West,Both,Website,Medium,12,6,Yes,Yes,0,1
TM3635,Monroe and Sons,Retailer,North,Water Storage,Reference,Small,337,12,Yes,No,2,1
TM3636,"Singh, Walters and Lamb",Distributor,West,Kitchenware,Reference,Large,217,8,Yes,Yes,2,1
TM3637,Evans-Herring,Distributor,West,Both,Website,Small,101,8,Yes,Yes,4,1
TM3638,Chang-Kramer,Distributor,North,Both,Reference,Large,126,1,No,Yes,1,0
TM3639,"Williams, Stanley and Davis",Distributor,East,Both,WhatsApp,Small,353,70,Yes,Yes,4,0
